loan_id,source_row_number,split,issue_month,target,text_available,cohort,dataset_version
lc_001676317,1676317,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676324,1676324,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676325,1676325,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676332,1676332,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676335,1676335,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676338,1676338,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676343,1676343,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676350,1676350,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676353,1676353,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676358,1676358,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676360,1676360,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676362,1676362,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676363,1676363,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676365,1676365,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676366,1676366,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676367,1676367,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676368,1676368,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676379,1676379,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676380,1676380,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676381,1676381,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676383,1676383,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676385,1676385,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676386,1676386,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676389,1676389,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676395,1676395,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676397,1676397,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676398,1676398,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676400,1676400,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676401,1676401,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676402,1676402,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676406,1676406,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676408,1676408,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676409,1676409,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676414,1676414,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676422,1676422,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676425,1676425,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676440,1676440,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676443,1676443,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676445,1676445,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676447,1676447,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676448,1676448,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676456,1676456,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676466,1676466,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676467,1676467,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676473,1676473,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676476,1676476,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676478,1676478,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676482,1676482,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676488,1676488,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676497,1676497,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676502,1676502,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676504,1676504,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676505,1676505,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676506,1676506,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676512,1676512,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676514,1676514,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676523,1676523,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676534,1676534,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676538,1676538,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676543,1676543,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676551,1676551,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676553,1676553,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676555,1676555,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676559,1676559,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676562,1676562,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676567,1676567,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676570,1676570,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676579,1676579,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676580,1676580,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676582,1676582,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676583,1676583,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676586,1676586,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676588,1676588,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676592,1676592,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676596,1676596,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676607,1676607,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676611,1676611,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676616,1676616,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676617,1676617,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676621,1676621,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676625,1676625,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676629,1676629,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676631,1676631,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676633,1676633,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676638,1676638,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676646,1676646,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676656,1676656,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676660,1676660,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676662,1676662,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676666,1676666,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676668,1676668,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676670,1676670,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676680,1676680,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676683,1676683,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676704,1676704,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676707,1676707,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676712,1676712,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676724,1676724,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676727,1676727,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676740,1676740,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676742,1676742,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676746,1676746,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676751,1676751,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676760,1676760,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676765,1676765,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676776,1676776,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676777,1676777,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676786,1676786,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676788,1676788,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676798,1676798,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676818,1676818,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676820,1676820,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676822,1676822,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676824,1676824,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676830,1676830,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676831,1676831,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676836,1676836,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676838,1676838,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676842,1676842,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676845,1676845,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676850,1676850,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676851,1676851,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676857,1676857,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676859,1676859,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676860,1676860,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676863,1676863,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676864,1676864,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676865,1676865,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676868,1676868,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676877,1676877,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676878,1676878,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676880,1676880,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676881,1676881,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676882,1676882,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676883,1676883,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676887,1676887,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676888,1676888,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676891,1676891,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676893,1676893,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676894,1676894,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676895,1676895,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676898,1676898,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676899,1676899,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676900,1676900,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676901,1676901,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676902,1676902,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676904,1676904,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676907,1676907,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676908,1676908,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676909,1676909,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676910,1676910,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676914,1676914,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676917,1676917,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676920,1676920,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676922,1676922,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676923,1676923,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676926,1676926,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676928,1676928,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676929,1676929,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676933,1676933,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676934,1676934,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676935,1676935,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676936,1676936,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676937,1676937,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676942,1676942,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676943,1676943,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676944,1676944,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676949,1676949,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676955,1676955,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676956,1676956,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676958,1676958,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676962,1676962,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676963,1676963,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676965,1676965,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676971,1676971,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676976,1676976,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676979,1676979,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676983,1676983,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676985,1676985,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676986,1676986,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676988,1676988,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676989,1676989,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676992,1676992,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001676993,1676993,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677000,1677000,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677002,1677002,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677004,1677004,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677006,1677006,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677007,1677007,validation,2013-12,1,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677009,1677009,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677010,1677010,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
lc_001677013,1677013,validation,2013-12,0,1,real_text_matured_v1,kaggle-adarshsng-local-2026-09-09
